loan_id,customer_id,amount,interest_rate,term_months,start_date,status
1905,406,19514.07,26.11,6,2024-03-25,VIGENTE
1906,56,71071.08,9.67,6,2024-09-01,VIGENTE
1907,896,36058.21,30.34,18,2023-06-16,CANCELADO
1908,65,19957.95,17.86,6,2021-03-29,CANCELADO
1909,718,132004.42,8.5,12,2023-11-30,CANCELADO
1910,813,128574.07,35.06,12,2025-07-11,MOROSO
1911,284,88015.15,33.74,60,2021-08-23,VIGENTE
1912,430,79386.87,34.94,6,2025-02-15,CANCELADO
1913,7,149526.81,36.74,36,2025-12-10,VIGENTE
1914,724,194410.79,38.28,48,2022-10-26,VIGENTE
1915,675,198915.83,22.65,48,2023-04-25,CANCELADO
1916,826,107973.19,8.46,48,2022-06-14,VIGENTE
1917,621,136125.34,18.17,18,2021-02-28,VIGENTE
1918,821,125053.71,17.55,24,2022-06-04,CANCELADO
1919,619,184753.55,9.36,60,2022-11-13,MOROSO
1920,595,7229.53,27.6,48,2025-03-08,CANCELADO
1921,665,100567.27,30.97,36,2021-06-25,MOROSO
1922,762,178096.1,18.19,24,2023-06-04,VIGENTE
1923,748,170654.41,42.92,36,2021-12-08,VIGENTE
1924,958,104323.02,19.19,36,2022-04-01,VIGENTE
1925,708,151485.31,34.29,48,2023-10-19,VIGENTE
1926,225,164142.85,44.39,36,2025-11-04,VIGENTE
1927,523,27654.69,20.36,60,2021-05-12,VIGENTE
1928,166,66619.16,44.44,24,2024-09-16,VIGENTE
1929,529,105302.82,20.0,48,2024-08-04,CANCELADO
1930,327,77620.46,33.88,12,2025-01-09,CANCELADO
1931,487,166057.94,39.2,60,2023-11-20,VIGENTE
1932,26,21104.5,28.94,24,2022-04-29,CANCELADO
1933,762,140038.76,26.25,6,2025-09-02,VIGENTE
1934,289,35129.0,21.07,24,2023-10-26,VIGENTE
1935,856,6152.77,18.08,18,2021-05-16,MOROSO
1936,945,155158.8,14.56,12,2021-06-19,CANCELADO
1937,409,11762.45,34.11,48,2024-07-04,CANCELADO
1938,314,59695.69,12.09,6,2021-04-26,VIGENTE
1939,736,132357.47,42.47,12,2021-03-24,VIGENTE
1940,685,45895.22,14.84,48,2023-02-11,CANCELADO
1941,117,117263.45,37.97,36,2025-09-26,VIGENTE
1942,388,139541.2,22.94,36,2025-12-05,VIGENTE
1943,265,72508.29,16.41,12,2023-03-21,MOROSO
1944,940,96466.67,35.04,12,2023-09-30,CANCELADO
1945,503,92639.53,31.62,48,2022-08-27,VIGENTE
1946,297,169839.93,32.74,36,2025-03-31,VIGENTE
1947,22,110535.97,20.19,6,2024-06-21,VIGENTE
1948,99,88969.66,41.28,6,2024-11-12,VIGENTE
1949,304,134989.6,30.71,18,2026-01-06,CANCELADO
1950,469,96768.61,15.3,60,2022-01-23,VIGENTE
1951,468,37686.33,9.06,18,2021-07-22,CANCELADO
1952,731,164658.3,43.44,6,2025-06-06,CANCELADO
1953,211,31349.93,14.05,18,2021-11-29,VIGENTE
1954,17,35988.86,21.44,12,2021-05-24,VIGENTE
1955,153,174998.62,37.61,12,2026-01-13,VIGENTE
1956,506,53682.52,26.65,48,2022-06-11,VIGENTE
1957,757,179152.16,18.69,6,2022-07-21,VIGENTE
1958,222,16131.3,43.06,36,2021-03-24,CANCELADO
1959,383,41978.11,8.26,24,2022-03-07,VIGENTE
1960,395,73926.89,11.01,24,2022-10-20,MOROSO
1961,887,95215.39,11.21,24,2025-12-06,VIGENTE
1962,833,53267.29,36.19,6,2024-07-01,MOROSO
1963,642,196104.76,10.44,6,2024-05-31,MOROSO
1964,294,32266.32,8.51,36,2023-03-09,MOROSO
1965,903,63769.96,25.21,12,2022-01-07,VIGENTE
1966,549,38153.72,19.1,24,2021-06-29,CANCELADO
1967,922,49266.23,24.95,6,2024-05-25,CANCELADO
1968,354,74171.3,24.75,36,2025-11-12,VIGENTE
1969,263,189087.82,18.96,36,2023-12-24,CANCELADO
1970,485,160528.75,26.58,48,2025-03-20,VIGENTE
1971,793,48639.59,21.13,24,2024-03-31,VIGENTE
1972,174,90641.73,18.57,6,2023-08-09,CANCELADO
1973,769,169835.46,31.13,36,2021-07-22,MOROSO
1974,409,125956.6,24.38,36,2025-07-24,MOROSO
1975,901,98377.46,43.69,24,2021-03-12,VIGENTE
1976,165,53848.18,26.18,36,2022-07-26,MOROSO
1977,14,171665.99,19.02,12,2022-01-06,VIGENTE
1978,492,3352.18,14.06,48,2024-06-26,VIGENTE
1979,40,106315.13,14.15,48,2023-06-06,VIGENTE
1980,843,52295.04,20.21,24,2025-01-09,VIGENTE
1981,97,117825.01,24.81,60,2024-06-09,VIGENTE
1982,383,41058.77,35.03,48,2025-03-11,MOROSO
1983,788,125132.78,18.32,60,2022-08-26,VIGENTE
1984,584,87338.3,13.53,24,2025-12-22,VIGENTE
1985,396,77969.3,8.87,24,2025-02-10,VIGENTE
1986,106,62565.66,17.61,36,2024-07-24,MOROSO
1987,274,184561.48,18.76,18,2022-03-23,VIGENTE
1988,7,9196.68,12.4,24,2021-05-06,MOROSO
1989,617,66583.31,31.89,48,2024-04-22,VIGENTE
1990,555,75973.03,43.95,6,2022-07-15,MOROSO
1991,233,139723.98,41.05,60,2021-12-24,VIGENTE
1992,374,85083.02,11.32,36,2025-09-28,VIGENTE
1993,984,19975.12,20.59,12,2022-09-22,CANCELADO
1994,187,159368.97,38.18,6,2023-08-15,CANCELADO
1995,952,68720.51,32.65,18,2025-11-25,MOROSO
1996,927,88712.12,42.05,60,2024-06-29,VIGENTE
1997,812,140659.0,33.07,60,2022-01-26,CANCELADO
1998,649,38548.16,29.16,6,2025-12-03,CANCELADO
1999,21,20603.58,17.16,48,2024-02-29,VIGENTE
2000,592,20436.6,35.9,48,2023-08-20,MOROSO
2001,715,116498.89,8.12,24,2022-03-09,VIGENTE
2002,163,181438.74,32.17,36,2023-07-14,VIGENTE
2003,445,16781.34,25.76,36,2025-03-22,CANCELADO
2004,610,36625.07,8.66,12,2025-05-17,MOROSO
2005,748,156459.24,11.88,60,2023-04-11,VIGENTE
2006,763,91555.06,15.4,18,2023-08-02,CANCELADO
2007,496,88892.18,27.44,60,2025-11-07,CANCELADO
2008,895,157093.02,24.84,36,2023-07-07,CANCELADO
2009,770,79387.55,27.7,6,2021-06-18,VIGENTE
2010,885,174929.83,40.69,18,2022-07-24,VIGENTE
2011,496,45197.9,16.9,12,2022-11-25,CANCELADO
2012,573,182021.33,14.25,36,2025-03-05,VIGENTE
2013,405,63904.56,35.18,6,2023-02-16,MOROSO
2014,592,69821.81,21.6,48,2022-01-02,MOROSO
2015,675,135630.87,15.84,48,2024-09-20,VIGENTE
2016,838,61909.68,38.59,36,2025-04-16,CANCELADO
2017,287,44956.15,8.46,36,2023-07-04,CANCELADO
2018,860,188432.66,11.86,48,2025-10-01,MOROSO
2019,919,33213.12,26.37,12,2023-08-21,VIGENTE
2020,811,75109.29,32.12,6,2023-11-27,CANCELADO
2021,51,148507.28,9.78,48,2022-02-24,VIGENTE
2022,825,145538.97,12.47,36,2023-04-15,VIGENTE
2023,316,141785.61,12.67,6,2024-03-31,MOROSO
2024,631,29671.83,23.35,36,2024-02-29,CANCELADO
2025,372,57582.88,23.83,60,2025-01-20,CANCELADO
2026,661,182821.08,34.38,12,2025-10-06,VIGENTE
2027,94,160945.28,9.42,18,2024-08-14,VIGENTE
2028,893,40766.34,44.27,60,2023-10-23,MOROSO
2029,358,126395.27,36.66,36,2023-09-19,VIGENTE
2030,809,31915.93,27.92,18,2023-06-04,VIGENTE
2031,249,128205.21,28.15,18,2022-04-06,MOROSO
2032,61,27568.11,28.16,18,2022-07-02,CANCELADO
2033,939,53931.92,12.6,48,2026-02-02,VIGENTE
2034,93,57903.4,21.76,36,2021-07-30,CANCELADO
2035,323,21440.2,13.89,18,2024-03-03,VIGENTE
2036,826,145066.72,11.03,60,2024-11-26,CANCELADO
2037,951,57466.7,21.24,12,2022-01-07,VIGENTE
2038,105,97216.93,10.69,6,2022-02-18,CANCELADO
2039,482,36724.54,24.53,18,2022-04-26,VIGENTE
2040,807,178053.65,11.44,24,2024-04-15,VIGENTE
2041,607,37666.26,38.9,24,2021-08-28,CANCELADO
2042,707,98213.75,44.59,6,2022-04-18,VIGENTE
2043,576,153017.88,30.19,60,2025-03-03,VIGENTE
2044,272,183315.14,16.21,6,2022-11-27,VIGENTE
2045,705,101382.51,24.43,60,2024-04-10,CANCELADO
2046,7,16822.83,19.2,12,2023-06-20,MOROSO
2047,174,12588.66,43.98,36,2022-03-04,VIGENTE
2048,361,73180.61,23.81,18,2021-10-15,VIGENTE
2049,891,5137.87,19.52,12,2021-04-17,CANCELADO
2050,836,140037.06,28.74,12,2024-12-29,VIGENTE
2051,652,152534.45,44.68,36,2022-06-19,VIGENTE
2052,202,6240.0,38.4,18,2023-05-09,CANCELADO
2053,654,69480.15,35.83,60,2024-10-11,VIGENTE
2054,657,143602.43,20.59,36,2024-08-23,CANCELADO
2055,826,128203.2,11.53,48,2024-11-09,VIGENTE
2056,705,152361.15,28.12,24,2021-08-27,VIGENTE
2057,402,150145.84,30.24,12,2023-04-11,CANCELADO
2058,179,184007.04,25.0,12,2022-03-11,CANCELADO
2059,608,14307.09,19.33,48,2022-12-06,VIGENTE
2060,611,43881.82,36.26,60,2021-03-11,VIGENTE
2061,513,58223.49,41.1,36,2022-08-27,VIGENTE
2062,372,176137.94,18.1,6,2022-04-27,VIGENTE
2063,594,93620.67,34.65,12,2022-05-29,MOROSO
2064,469,111331.53,34.22,18,2024-09-26,CANCELADO
2065,540,160491.18,28.37,60,2024-03-17,VIGENTE
2066,233,68255.76,9.77,12,2022-12-15,MOROSO
2067,955,109967.0,20.53,18,2023-08-09,CANCELADO
2068,955,173490.55,8.47,6,2022-01-28,MOROSO
2069,789,84028.12,10.37,6,2022-07-13,VIGENTE
2070,920,171274.74,17.57,48,2021-10-16,MOROSO
2071,855,87152.82,11.48,18,2024-10-21,VIGENTE
2072,826,80880.02,12.04,48,2022-05-20,VIGENTE
2073,623,185140.06,41.87,36,2021-07-01,MOROSO
2074,975,153437.57,32.85,48,2021-07-08,VIGENTE
2075,398,191264.96,24.21,12,2023-08-09,VIGENTE
2076,399,105722.59,26.61,24,2025-01-25,VIGENTE
2077,963,10906.58,17.95,24,2023-05-07,VIGENTE
2078,890,103330.22,22.38,6,2021-09-23,VIGENTE
2079,242,91319.26,24.38,24,2022-04-11,CANCELADO
2080,618,162953.73,28.57,12,2023-11-10,VIGENTE
2081,444,98716.12,10.25,48,2022-01-02,CANCELADO
2082,427,127743.28,21.64,36,2026-01-12,VIGENTE
2083,579,3416.57,12.24,36,2026-01-12,VIGENTE
2084,600,92055.09,15.75,12,2025-07-11,VIGENTE
2085,321,190619.4,35.65,6,2025-01-13,VIGENTE
2086,128,99719.56,18.16,6,2021-09-07,VIGENTE
2087,408,99474.67,27.13,12,2021-07-25,VIGENTE
2088,826,80401.43,39.53,24,2025-01-11,VIGENTE
2089,16,51619.55,31.33,12,2023-01-19,CANCELADO
2090,142,153307.58,27.04,36,2021-11-20,VIGENTE
2091,119,83219.58,26.91,36,2025-08-07,CANCELADO
2092,758,119198.99,35.04,18,2023-02-07,VIGENTE
2093,932,5885.51,10.76,24,2022-12-20,CANCELADO
2094,557,14280.59,12.23,24,2024-09-18,MOROSO
2095,180,38410.64,10.96,60,2023-11-11,VIGENTE
2096,45,155703.08,31.19,24,2022-07-31,VIGENTE
2097,808,57203.87,19.32,36,2023-04-07,VIGENTE
2098,22,110387.57,37.33,24,2022-01-19,VIGENTE
2099,113,117247.04,32.1,24,2021-07-25,VIGENTE
2100,302,144623.77,24.06,24,2024-11-01,VIGENTE
2101,815,70748.14,19.55,6,2024-04-20,MOROSO
2102,938,61240.23,21.84,60,2025-04-18,VIGENTE
2103,438,37871.28,23.14,18,2021-05-22,VIGENTE
2104,27,194692.69,32.03,18,2021-10-23,VIGENTE
2105,209,153827.03,40.59,48,2022-10-31,CANCELADO
2106,856,62758.05,8.37,24,2025-08-19,MOROSO
2107,541,153535.02,30.25,18,2025-08-25,VIGENTE
2108,217,95910.08,31.22,6,2025-03-10,MOROSO
2109,850,176881.62,31.64,48,2022-01-18,VIGENTE
2110,202,44637.27,33.57,60,2024-11-14,CANCELADO
2111,151,62909.77,9.52,24,2023-07-11,CANCELADO
2112,354,64294.69,44.85,18,2021-09-20,VIGENTE
2113,319,153488.45,33.34,60,2024-09-01,MOROSO
2114,793,125258.2,27.32,60,2023-07-04,VIGENTE
2115,659,58796.24,32.85,18,2022-03-09,MOROSO
2116,800,126316.82,10.77,48,2022-09-21,MOROSO
2117,318,149738.82,10.58,36,2025-02-12,VIGENTE
2118,118,104249.91,17.42,36,2024-09-07,VIGENTE
2119,703,159270.28,44.93,6,2021-04-16,MOROSO
2120,268,58100.36,39.25,12,2025-04-21,VIGENTE
2121,359,56715.06,33.92,24,2023-07-13,VIGENTE
2122,750,148112.27,14.32,48,2025-01-15,VIGENTE
2123,625,163123.6,34.67,24,2024-08-24,CANCELADO
2124,19,153321.57,35.93,24,2022-08-31,CANCELADO
2125,485,70359.06,12.12,48,2023-07-10,VIGENTE
2126,159,104511.16,32.12,18,2023-07-04,VIGENTE
2127,446,32865.19,21.51,60,2025-07-11,VIGENTE
2128,459,26039.93,21.24,18,2025-07-23,CANCELADO
2129,912,11664.69,26.2,60,2023-08-18,MOROSO
2130,967,137251.81,17.85,18,2023-09-05,CANCELADO
2131,369,182201.83,32.2,6,2025-07-31,VIGENTE
2132,508,171821.55,44.93,6,2023-04-10,VIGENTE
2133,605,170357.43,25.89,24,2025-01-06,MOROSO
2134,733,180326.27,38.92,12,2023-05-09,VIGENTE
2135,397,141728.0,43.88,24,2024-09-16,VIGENTE
2136,290,172859.27,25.47,24,2025-11-23,VIGENTE
2137,213,183488.24,38.3,60,2022-04-04,VIGENTE
2138,854,43787.78,11.16,60,2024-12-28,CANCELADO
2139,490,58124.54,12.63,48,2021-04-10,VIGENTE
2140,710,22954.42,43.88,12,2024-12-24,VIGENTE
2141,725,159233.34,35.65,18,2025-07-08,VIGENTE
2142,359,106760.2,12.25,36,2023-01-02,VIGENTE
2143,306,54579.35,14.27,36,2023-11-03,MOROSO
2144,983,142834.21,44.15,36,2022-09-25,VIGENTE
2145,900,73342.78,25.38,6,2026-01-25,VIGENTE
2146,232,170382.03,26.21,48,2024-07-13,VIGENTE
2147,368,30879.66,18.29,18,2023-07-11,VIGENTE
2148,366,140822.35,34.28,12,2021-07-15,VIGENTE
2149,200,41443.77,37.6,60,2024-08-01,CANCELADO
2150,479,118379.07,11.6,24,2021-11-10,CANCELADO
2151,895,37633.89,44.54,18,2023-01-09,VIGENTE
2152,484,131911.02,14.27,36,2025-12-06,VIGENTE
2153,715,89674.25,18.54,48,2023-02-05,CANCELADO
2154,478,48368.42,28.87,6,2024-06-13,CANCELADO
2155,735,141997.29,32.39,24,2025-11-02,VIGENTE
2156,159,69399.07,29.05,24,2024-07-07,VIGENTE
2157,623,144181.6,36.85,18,2025-10-07,VIGENTE
2158,304,99803.24,35.14,18,2022-08-16,VIGENTE
2159,109,15906.09,29.21,48,2021-12-15,VIGENTE
2160,609,172306.68,43.8,12,2023-09-16,VIGENTE
2161,697,8404.27,24.81,48,2024-11-14,VIGENTE
2162,445,197718.52,16.18,48,2024-09-24,CANCELADO
2163,420,71127.25,40.63,18,2023-04-18,MOROSO
2164,999,88808.01,31.79,18,2025-11-02,VIGENTE
2165,282,9606.61,21.04,36,2023-01-19,VIGENTE
2166,276,85649.18,23.88,36,2023-01-31,MOROSO
2167,420,140458.1,22.33,6,2023-10-19,MOROSO
2168,443,10594.42,44.57,18,2022-09-18,VIGENTE
2169,484,85712.13,15.34,36,2025-01-07,MOROSO
2170,983,16329.05,23.97,12,2023-11-30,VIGENTE
2171,910,6375.21,31.77,18,2023-09-23,CANCELADO
2172,249,86676.57,36.17,24,2023-08-04,CANCELADO
2173,826,108044.68,37.72,24,2025-08-02,CANCELADO
2174,592,76694.42,40.17,12,2022-11-11,MOROSO
2175,633,149747.98,17.55,12,2021-11-16,CANCELADO
2176,597,40572.21,19.27,48,2021-05-26,VIGENTE
2177,903,62905.3,17.39,12,2022-02-25,VIGENTE
2178,382,54572.83,34.16,24,2023-05-22,VIGENTE
2179,691,9241.06,13.61,6,2023-02-13,VIGENTE
2180,996,35633.87,19.09,60,2025-04-29,VIGENTE
2181,398,121255.96,10.6,12,2022-07-14,CANCELADO
2182,319,23646.87,24.48,60,2021-03-15,VIGENTE
2183,98,91195.29,20.81,6,2024-04-15,VIGENTE
2184,296,28409.12,37.71,12,2023-08-01,CANCELADO
2185,703,187991.05,30.79,24,2022-02-12,VIGENTE
2186,22,29351.42,13.03,12,2022-12-13,MOROSO
2187,781,182905.51,23.9,18,2024-03-29,VIGENTE
2188,343,65213.85,33.91,48,2024-02-08,VIGENTE
2189,603,42822.21,12.59,60,2022-10-05,VIGENTE
2190,994,134991.45,37.27,48,2023-11-07,MOROSO
2191,673,90550.4,34.85,24,2024-11-12,MOROSO
2192,128,181843.9,16.95,18,2026-01-21,CANCELADO
2193,902,151323.99,16.37,6,2022-09-23,VIGENTE
2194,616,36996.55,30.23,6,2022-11-14,CANCELADO
2195,75,59226.63,31.86,60,2023-11-18,VIGENTE
2196,993,89304.68,23.87,18,2021-08-22,MOROSO
2197,121,95489.6,39.41,48,2023-01-26,CANCELADO
2198,894,87401.93,41.23,36,2022-08-29,CANCELADO
2199,454,190117.51,35.14,18,2025-04-12,MOROSO
2200,580,26426.05,21.74,12,2023-07-31,VIGENTE
2201,243,158641.6,32.35,36,2024-02-24,VIGENTE
2202,69,145052.53,26.79,48,2025-08-10,VIGENTE
2203,250,42453.48,31.32,18,2025-03-14,VIGENTE
2204,90,12571.88,32.54,18,2024-04-21,VIGENTE
2205,200,71992.38,13.04,24,2025-04-27,VIGENTE
2206,487,188632.5,10.31,24,2025-07-20,VIGENTE
2207,272,158366.89,11.73,48,2021-03-16,CANCELADO
2208,190,197524.62,44.68,6,2023-10-23,VIGENTE
2209,979,13324.94,11.36,48,2022-05-26,VIGENTE
2210,527,172061.74,19.49,12,2021-03-26,VIGENTE
2211,479,187203.88,22.71,6,2023-05-19,VIGENTE
2212,471,78179.7,19.15,18,2023-08-28,VIGENTE
2213,914,118637.21,37.16,60,2025-06-28,VIGENTE
2214,583,124360.8,20.49,60,2023-07-31,VIGENTE
2215,434,26788.25,28.61,60,2022-10-31,VIGENTE
2216,498,42796.86,34.41,48,2025-02-19,MOROSO
2217,880,131402.07,31.05,12,2022-01-05,MOROSO
2218,925,166410.7,13.65,6,2023-04-04,VIGENTE
2219,845,70778.22,25.01,60,2024-05-07,VIGENTE
2220,752,183437.75,10.03,60,2024-01-17,VIGENTE
2221,821,6545.55,38.4,60,2022-02-05,VIGENTE
2222,309,128058.55,12.06,60,2022-03-20,MOROSO
2223,87,113623.06,29.7,60,2021-12-20,CANCELADO
2224,97,71158.44,38.24,36,2021-09-23,CANCELADO
2225,638,52014.92,12.52,60,2024-05-25,CANCELADO
2226,731,12468.73,8.73,36,2023-12-10,MOROSO
2227,427,58302.87,43.61,18,2021-09-21,VIGENTE
2228,281,30902.43,27.29,60,2022-01-17,VIGENTE
2229,624,189789.74,26.0,48,2021-06-28,MOROSO
2230,545,78352.84,16.93,12,2025-07-05,MOROSO
2231,435,53188.7,14.0,36,2023-03-02,CANCELADO
2232,129,79112.49,36.81,12,2024-01-19,VIGENTE
2233,267,108661.86,44.21,12,2022-04-20,CANCELADO
2234,169,180386.65,29.14,24,2025-09-27,VIGENTE
2235,153,109381.8,36.86,36,2024-02-14,VIGENTE
2236,277,164796.23,43.24,6,2021-02-24,CANCELADO
2237,141,63949.2,13.7,24,2022-06-25,VIGENTE
2238,365,91623.02,22.55,12,2025-06-20,VIGENTE
2239,666,187496.54,40.04,36,2021-09-08,VIGENTE
2240,665,19686.16,23.06,6,2021-09-30,VIGENTE
2241,273,135701.2,27.99,18,2022-11-17,VIGENTE
2242,676,6582.89,9.2,60,2025-05-20,VIGENTE
2243,195,122488.76,17.41,36,2025-10-31,CANCELADO
2244,771,113595.37,33.68,60,2023-01-24,VIGENTE
2245,383,75340.68,36.22,18,2023-06-19,VIGENTE
2246,617,50617.78,44.02,48,2022-10-05,VIGENTE
2247,106,70729.0,32.46,24,2025-04-28,VIGENTE
2248,76,64571.51,18.14,6,2024-05-13,CANCELADO
2249,909,38146.68,8.35,18,2025-04-23,VIGENTE
2250,759,156458.41,9.51,12,2023-07-20,VIGENTE
2251,94,98455.62,33.26,12,2024-08-31,VIGENTE
2252,576,157683.97,44.13,60,2022-09-29,VIGENTE
2253,498,79352.67,36.32,24,2024-10-21,VIGENTE
2254,144,135624.44,31.61,24,2023-02-03,VIGENTE
2255,335,196255.31,16.19,48,2022-10-01,VIGENTE
2256,879,174143.82,35.32,36,2024-09-28,VIGENTE
2257,234,160359.07,33.22,48,2023-10-23,MOROSO
2258,265,119222.66,40.28,12,2024-07-05,VIGENTE
2259,218,64847.41,31.24,60,2022-04-05,VIGENTE
2260,840,191129.29,39.74,36,2025-05-17,CANCELADO
2261,853,188599.63,25.28,36,2022-03-16,CANCELADO
2262,379,55698.21,29.13,6,2025-08-18,CANCELADO
2263,890,99576.21,11.1,12,2023-11-18,VIGENTE
2264,905,86567.24,9.95,60,2024-03-19,VIGENTE
2265,765,167279.69,22.9,36,2025-12-16,VIGENTE
2266,459,101774.18,12.7,36,2022-04-13,VIGENTE
2267,54,29709.49,24.71,12,2026-01-20,VIGENTE
2268,910,162913.02,38.41,60,2026-02-08,MOROSO
2269,130,31523.52,43.27,24,2025-02-18,VIGENTE
2270,840,95426.33,21.21,12,2025-09-29,VIGENTE
2271,218,195661.36,14.22,24,2021-09-27,VIGENTE
2272,546,92307.67,43.53,24,2025-03-20,VIGENTE
2273,317,80146.23,17.12,6,2023-10-02,CANCELADO
2274,407,82024.63,9.29,6,2021-11-01,VIGENTE
2275,134,167176.03,36.95,48,2022-01-06,MOROSO
2276,851,98720.93,32.3,36,2022-06-05,VIGENTE
2277,226,29686.44,32.31,6,2021-09-27,CANCELADO
2278,816,146077.03,28.35,24,2021-03-08,CANCELADO
2279,354,166150.94,17.87,36,2024-07-10,CANCELADO
2280,292,61689.27,10.38,36,2021-04-18,VIGENTE
2281,571,137679.05,36.48,6,2024-01-14,MOROSO
2282,406,116896.28,20.67,12,2024-12-18,CANCELADO
2283,415,102060.78,21.4,36,2023-06-09,VIGENTE
2284,384,135566.48,33.02,24,2025-03-21,VIGENTE
2285,494,113914.63,35.29,36,2022-10-01,CANCELADO
2286,656,113103.32,40.61,18,2023-04-08,VIGENTE
2287,163,25927.59,29.09,48,2025-04-30,VIGENTE
2288,537,114106.97,21.04,24,2025-10-04,MOROSO
2289,778,173091.56,18.28,18,2022-04-11,MOROSO
2290,401,71308.37,11.0,60,2025-09-30,VIGENTE
2291,775,154562.26,14.62,36,2021-07-02,CANCELADO
2292,613,192672.47,19.82,60,2025-03-10,VIGENTE
2293,58,183180.11,22.73,36,2022-03-11,CANCELADO
2294,151,95009.87,18.98,18,2025-11-29,VIGENTE
2295,964,74757.65,10.29,6,2025-09-21,CANCELADO
2296,218,98789.12,41.99,48,2025-08-14,VIGENTE
2297,517,91400.29,26.88,60,2025-11-02,VIGENTE
2298,54,96438.83,11.12,60,2025-07-29,VIGENTE
2299,756,118988.36,25.8,12,2025-01-14,CANCELADO
2300,417,193395.72,37.78,48,2025-01-16,VIGENTE
2301,633,44066.72,18.1,6,2021-03-19,MOROSO
2302,474,5970.09,21.41,48,2025-01-11,VIGENTE
2303,402,86918.37,29.67,48,2025-10-19,VIGENTE
2304,471,135757.29,43.09,36,2025-05-31,CANCELADO
2305,192,95894.0,34.8,48,2024-08-01,CANCELADO
2306,394,199416.0,19.89,36,2022-08-07,VIGENTE
2307,2,112985.25,26.32,60,2022-10-31,VIGENTE
2308,1,155175.82,23.73,36,2024-10-17,CANCELADO
2309,899,95350.24,11.41,36,2026-02-09,VIGENTE
2310,889,126767.32,19.27,12,2025-05-19,VIGENTE
2311,16,77982.89,43.2,24,2022-04-07,VIGENTE
2312,651,72770.19,27.49,36,2023-10-07,CANCELADO
2313,887,91379.01,41.19,12,2022-07-13,VIGENTE
2314,297,19674.53,44.52,36,2023-12-20,CANCELADO
2315,708,148397.38,38.1,36,2022-02-17,CANCELADO
2316,132,18491.89,16.14,24,2023-11-13,MOROSO
2317,698,137212.6,40.48,12,2024-09-11,VIGENTE
2318,829,146686.28,10.14,18,2025-04-25,VIGENTE
2319,899,187396.07,20.98,60,2022-12-25,VIGENTE
2320,135,27340.82,29.22,12,2022-09-09,CANCELADO
2321,289,184984.74,11.13,60,2025-11-09,CANCELADO
2322,876,189791.5,34.86,60,2025-09-14,MOROSO
2323,332,127689.42,30.8,24,2021-06-02,MOROSO
2324,725,124092.6,41.17,24,2023-01-13,VIGENTE
2325,900,162921.04,33.22,36,2025-06-03,VIGENTE
2326,690,30946.42,21.79,6,2022-01-15,VIGENTE
2327,756,167388.31,12.37,48,2022-08-02,VIGENTE
2328,938,51359.01,44.13,6,2023-02-25,MOROSO
2329,196,39186.49,40.26,36,2024-05-29,MOROSO
2330,943,150763.32,43.22,60,2024-11-20,VIGENTE
2331,621,144770.66,29.27,36,2022-08-27,VIGENTE
2332,319,149630.02,21.91,60,2021-09-07,VIGENTE
2333,998,42025.41,17.18,36,2024-09-30,VIGENTE
2334,823,81223.64,29.91,60,2024-04-20,VIGENTE
2335,201,49560.2,33.77,12,2024-09-22,VIGENTE
2336,226,86021.65,8.81,18,2021-03-25,MOROSO
2337,644,70687.75,21.44,18,2025-10-15,VIGENTE
2338,651,156079.76,34.13,18,2022-07-13,CANCELADO
2339,704,55412.4,8.06,24,2022-10-26,CANCELADO
2340,739,116170.26,20.27,48,2025-07-22,CANCELADO
2341,523,81956.87,23.79,36,2025-07-22,VIGENTE
2342,204,135315.56,19.3,48,2025-08-27,VIGENTE
2343,558,148167.33,35.49,18,2023-01-09,VIGENTE
2344,343,93082.37,44.65,48,2024-06-25,VIGENTE
2345,269,98211.06,29.93,24,2021-10-08,VIGENTE
2346,206,32208.6,40.86,6,2023-06-25,MOROSO
2347,830,168139.16,19.0,36,2022-02-15,VIGENTE
2348,318,135270.74,11.47,18,2024-12-14,VIGENTE
2349,959,83892.41,34.91,6,2022-12-21,VIGENTE
2350,549,160016.31,22.08,6,2023-11-05,CANCELADO
2351,628,55435.72,28.72,60,2023-02-09,CANCELADO
2352,339,89028.32,20.44,36,2025-01-22,MOROSO
2353,459,81920.99,41.25,12,2025-10-24,CANCELADO
2354,371,147872.02,15.05,6,2021-11-01,VIGENTE
2355,335,87206.12,44.8,12,2025-05-08,VIGENTE
2356,385,99334.36,26.97,48,2023-05-07,MOROSO
2357,543,3672.11,30.59,18,2022-10-04,MOROSO
2358,676,118469.72,24.68,24,2022-07-30,CANCELADO
2359,366,165779.81,18.57,36,2021-04-13,VIGENTE
2360,964,196227.78,11.64,48,2021-06-20,VIGENTE
2361,43,163298.24,35.4,36,2024-04-10,VIGENTE
2362,934,116644.08,28.73,18,2021-05-11,VIGENTE
2363,336,94818.83,10.6,18,2024-03-01,VIGENTE
2364,303,17343.39,19.16,18,2021-11-02,VIGENTE
2365,818,23772.14,42.03,24,2024-02-11,CANCELADO
2366,108,64182.66,28.01,12,2021-02-18,VIGENTE
2367,745,82794.14,35.95,60,2023-10-09,CANCELADO
2368,146,70752.58,12.17,6,2023-02-10,VIGENTE
2369,531,70581.9,9.45,6,2024-07-05,VIGENTE
2370,34,138917.66,42.05,6,2025-04-24,VIGENTE
2371,863,127523.91,33.86,18,2023-03-11,VIGENTE
2372,215,89791.71,20.08,6,2023-12-15,CANCELADO
