complaint_id,received_date,right_id,mun_id,area_id,status,description
282,2023-03-08,2,7,2,EN PROCESO,Hospital nueva todas autoridades pensar político tribunal r.
283,2021-12-25,2,6,4,EN PROCESO,Una político hechos pueda ministerio generales parís relación entonces niños arriba.
284,2025-01-16,5,2,5,ABIERTO,Cosas tenemos podría jóvenes quiere objetivo zonas decisión asunto ayer.
285,2022-03-25,7,2,5,CERRADO,Aquella buenos incluso ciudad misma llevar hablar algunas ojos trata ver.
286,2023-07-17,1,3,3,EN PROCESO,Serie dado año habla realizar siete siguiente ninguna aparece cuadro asimismo económica prueba.
287,2025-01-17,3,7,3,ABIERTO,Pasó casi sólo éste cuatro contrario partidos peso.
288,2025-09-05,1,7,1,CERRADO,Este cuerpo libro radio seguridad precio pasó.
289,2024-10-04,4,3,3,EN PROCESO,Posibilidades quien medida derecho mayor radio valores seguir luz sala actividad.
290,2021-01-14,3,5,4,CERRADO,Dicen padre llevar suerte argentina sigue ser fecha vista padres diferentes.
291,2021-01-27,7,6,2,ABIERTO,Tanto siglo amor debido mayores minutos teatro derechos d hubiera.
292,2024-12-04,6,4,4,CERRADO,Meses hombre grado estoy tarde estructura oro derecho propio le cuales.
293,2022-02-20,3,2,4,ABIERTO,Felipe mejor mal película fuego qué señora iba asociación forma personas especial.
294,2022-07-22,2,1,2,EN PROCESO,Hijo problemas tenía organización servicios personal comunidad equipo sean g peso.
295,2022-10-28,4,7,5,EN PROCESO,Hacen unidad cosas entrada electoral calidad río mantener sala.
296,2020-12-15,5,4,2,CERRADO,Todas llamado reforma hubo entrada conocer rosa siete.
297,2024-05-22,6,3,2,EN PROCESO,Color nuevas debía apoyo teoría consumo encima martín contrario.
298,2022-07-28,4,5,2,CERRADO,Director posición gente industria hacer vez partes.
299,2025-07-01,5,5,4,ABIERTO,Hermano curso río hubo asimismo barcelona años ir manuel.
300,2024-10-25,4,4,2,CERRADO,Tener reunión siete así nombre alguien felipe.
301,2025-08-16,1,5,1,EN PROCESO,Entrar autoridades como millones mayor media decir españoles especie.
302,2024-03-03,7,2,3,CERRADO,Le apoyo oro cual cinco ii marco capital haciendo.
303,2022-09-26,3,1,4,ABIERTO,Sólo ejército proceso calle san siguientes debía visita.
304,2025-04-27,7,2,3,ABIERTO,Ni diversas problema bueno lenguaje encuentra niveles problemas lado encuentro paz posibilidades interior.
305,2022-11-22,1,5,4,EN PROCESO,Claro con adelante octubre podrá debido curso material dirección resulta obras.
306,2021-06-08,5,2,4,CERRADO,Viene presencia general sino autor ayer sentido tierra vez visita hospital algunos sabía.
307,2023-12-06,5,5,1,EN PROCESO,Diciembre creación mientras hermano importantes tan permite esas nueva.
308,2023-12-03,6,1,2,EN PROCESO,Pese expresión soy a relaciones año i.
309,2022-03-12,2,3,5,ABIERTO,República ya etapa victoria encontrar poner mis entrar pocos.
310,2021-12-13,5,5,2,EN PROCESO,Veces ocho miembros trabajadores fuentes comunidad cuenta podemos proyectos sus.
311,2024-06-29,5,2,1,ABIERTO,Señaló señor cultura poner personal quiero cámara música has don fuentes dentro lado.
312,2020-09-30,1,5,3,EN PROCESO,Manera cierto medios parte ser ayer organización hasta alrededor país caso.
313,2022-11-13,1,7,3,CERRADO,E primero haber tiempo solamente más.
314,2024-12-28,6,7,2,CERRADO,Grado donde muy tribunal decía internacional calidad hijos dar.
315,2024-08-07,5,1,4,ABIERTO,Ocho imagen poco viene felipe necesidad martín señor compañía existencia nuestras mano.
316,2023-09-20,4,3,3,EN PROCESO,Papel mesa toda mayor equipo quién.
317,2023-08-16,7,7,4,EN PROCESO,Estudios país padres programas ve lópez cual consecuencia riesgo pero cambio buscar.
318,2024-03-12,1,3,3,EN PROCESO,Humano experiencia tenido buena tres salir ley hasta experiencia larga.
319,2023-10-23,3,4,3,CERRADO,Armas seguro sobre punto mediante enero necesidad imagen general aquel sol lugar.
320,2022-03-30,4,3,5,CERRADO,Importantes derecha los por europa ningún algo estaba mientras año gran actual.
321,2021-04-07,6,7,4,ABIERTO,Cuya alto yo pesar destino creación caso profesional.
322,2022-09-25,6,6,5,CERRADO,San uno hacía también nuestros nombre proyecto pesetas quién uno común decía.
323,2023-09-25,3,7,5,CERRADO,Político dicen comisión materia palabras no sola niveles tan algunos blanca.
324,2022-12-10,2,4,5,ABIERTO,Mayoría tú material técnica aquellos sobre mar puerto guerra último c ni régimen.
325,2024-04-04,5,2,2,EN PROCESO,Hay pese presenta siempre visita explicó sola encontrar países sería.
326,2023-09-17,5,7,3,CERRADO,Llama media sur estado han menor encima.
327,2024-02-19,7,5,1,ABIERTO,Arriba llegar abril contenido buena sería dio tan prueba.
328,2022-05-24,6,2,3,ABIERTO,Siendo edad todo agua organización teatro nombre.
329,2024-10-01,7,3,1,EN PROCESO,Mejor semanas algún b imágenes ver historia.
330,2021-05-30,3,5,5,EN PROCESO,Plazo gran palabras atención haber nunca creo vamos además número diario incluso.
331,2021-11-28,5,4,4,ABIERTO,Constitución varios ex primeras además condiciones director tiene propia actitud familia.
332,2023-12-26,1,5,1,CERRADO,Boca tiempo cuba socialista cultura siempre atención garcía victoria ocasiones materia.
333,2024-06-08,5,6,4,EN PROCESO,Anterior mañana público vía creo millones.
334,2023-05-07,7,6,1,EN PROCESO,Importancia obras corte hasta cargo evitar aquí llama asimismo principio menos.
335,2023-02-02,2,3,3,ABIERTO,Tomar quiere conocer durante enero enero crisis pero.
336,2024-12-05,5,1,5,ABIERTO,Espera según mujer pesetas no pasar.
337,2022-01-16,7,3,5,CERRADO,Efecto tierra vuelve unos e puerta mismo aquellos.
338,2023-09-07,6,7,2,EN PROCESO,Buena del claro madrid cinco doctor.
339,2024-03-12,2,5,5,EN PROCESO,Finalmente personal actividad elementos fecha grande estos mal director.
340,2023-08-13,5,7,1,EN PROCESO,Poco diferencia seguir lugar ciudad mirada ambos televisión.
341,2025-07-04,6,7,4,EN PROCESO,Años conocimiento tratamiento europea usted también tu construcción.
342,2020-09-12,4,7,2,EN PROCESO,Conciencia miguel afirmó ni viene r.
343,2023-12-02,4,7,5,CERRADO,Imposible cambio puso lucha hospital vista cerca.
344,2025-03-06,1,4,1,CERRADO,María propios toda militar rafael he pequeña sentido jóvenes perdido texto prensa.
345,2023-06-20,1,2,5,ABIERTO,Tenemos somos ejemplo especial movimiento junto podrá.
346,2022-10-13,3,1,4,CERRADO,Hoy puerta información formación hora personas materia llegó embargo semana pueblo electoral.
347,2023-07-02,4,4,5,CERRADO,Sino importantes parís nuestras oro social hizo precio último muchas.
348,2022-03-04,4,1,3,EN PROCESO,Otros derecho reforma países última militares reforma sol.
349,2023-01-06,1,2,2,CERRADO,América trabajadores puede entre hacía final.
350,2022-12-01,7,1,5,CERRADO,Marco año considera tras animales base esas francia.
351,2023-01-18,5,7,1,ABIERTO,Desde solución felipe posibilidades españa nada ejército memoria concepto.
352,2022-03-29,5,7,1,ABIERTO,Opinión poder unas jóvenes imágenes juego lleva pregunta hospital edad.
353,2021-07-08,6,1,4,CERRADO,Favor nuevo partidos tuvo fiscal al.
354,2023-01-29,5,5,3,CERRADO,Hace santiago lleva producción pronto miedo plaza justicia méxico se semana.
355,2023-10-10,5,4,3,CERRADO,Nosotros nadie uno presente luis ha cama paso.
356,2024-08-23,2,2,5,ABIERTO,Policía forma campo haya posible queda razón si más veces local grupos.
357,2021-12-23,7,2,3,CERRADO,Esa así fernando llevar sean presente etapa presente sur es madrid.
358,2021-05-31,1,4,2,ABIERTO,Manos crecimiento formación pesetas dinero tuvo tipos cargo hijo.
359,2024-03-25,3,2,3,ABIERTO,Sentido manuel propia servicio prueba opinión aspectos parís resultado.
360,2024-12-27,2,6,5,EN PROCESO,También reforma actitud efectos esta régimen jorge aparece.
361,2020-10-18,5,6,1,EN PROCESO,Entonces buen ahí puedo tendrá serie dar pedro actitud cómo aquellos congreso solución.
362,2022-08-20,3,5,3,CERRADO,Actitud próximo cuba primeras evitar quedó tendrá campaña padres.
363,2021-10-02,4,3,1,ABIERTO,Poco país barcelona atrás buen ocasión pocos tiene p aquí grado organización consecuencia.
364,2021-12-28,7,1,4,EN PROCESO,Hechos jóvenes dice instituto uno caso.
365,2025-04-30,3,1,3,EN PROCESO,Proceso millones cómo sino oficial único unidad joven martín historia tengo creo nivel.
366,2024-06-28,1,3,2,CERRADO,Común mercado primeras r podía oposición internacional creación cuarto dice.
367,2023-02-20,4,2,4,CERRADO,Cama interés asociación los tal mundial luego gran largo mediante hombres nombre.
368,2023-04-10,6,4,3,EN PROCESO,Serie manuel cuando siquiera capaz ley acto elementos luis pasa exterior después libro.
369,2023-06-16,4,2,4,CERRADO,Carne pedro con período precisamente conocer exterior lleva puede alguna para.
370,2022-09-06,3,7,4,ABIERTO,Comisión sectores trabajo haber sociales aparece distintos camino cual tengo distintos llamado.
371,2023-12-04,1,5,3,ABIERTO,Septiembre servicio se agua saber ayuda junio papel.
372,2021-06-09,7,2,3,CERRADO,Según hijos fuera iglesia madre operación dice condiciones.
373,2021-02-26,7,5,1,CERRADO,Pueblo diversas acto podemos buscar distintas semanas.
374,2021-06-18,4,7,1,EN PROCESO,Grado algunas destino estamos buscar parís menor banco será grandes incluso.
375,2021-08-04,5,7,3,ABIERTO,Usted reforma plazo ellas comercio difícil misma puerta concepto millones cerca.
376,2022-09-27,7,6,5,CERRADO,Adelante unos muerte piel papel supuesto pocos.
377,2023-05-12,6,5,1,CERRADO,José deben pequeño democracia vino república posible gente personal.
378,2020-12-08,7,6,5,ABIERTO,Es líder carne nunca todas calidad quería grupos presencia estoy precios carne.
379,2025-07-20,6,1,5,CERRADO,Caso tomar formación ninguna camino caso pablo.
380,2023-07-30,3,7,1,EN PROCESO,Ayuda hermano importante recursos psoe ambos ellas otros banco dólares tenemos hechos en.
381,2022-12-26,1,1,1,CERRADO,Máximo idea pues medios formación causa vuelve américa aspectos salida.
382,2024-02-01,2,5,3,CERRADO,Uno ejemplo llega sociales sería todas estamos argentina nivel encontrar.
383,2023-12-03,5,1,4,CERRADO,Razones esto da existencia empresa nunca francisco trabajadores e política.
384,2021-09-23,5,1,4,CERRADO,Vista conocimiento hace habían costa público peor muestra felipe.
385,2022-09-03,6,1,1,CERRADO,Carlos debido prueba fueron dos ambos encuentro niños capital.
386,2023-03-07,1,5,2,EN PROCESO,Gran atrás nada barcelona investigación dólares mayoría ciudad.
387,2021-04-21,1,4,4,ABIERTO,Especialmente prensa junio vamos doctor obras muy oro esas nueva posición.
388,2022-07-25,3,6,1,CERRADO,Juez ciento decisión al país parís pese pequeño participación realidad tanto militares.
389,2023-02-25,2,1,1,CERRADO,Particular pp estamos corte nada busca días comercio al hijos momentos datos.
390,2022-05-27,4,4,3,EN PROCESO,Santa aparece justicia claro carne siempre llegó en.
391,2021-12-25,1,1,5,EN PROCESO,Tarde ya película educación piel actual necesario sentido fuego es política hijo.
392,2023-09-21,4,7,1,EN PROCESO,México encontrar mundial menos carlos partidos.
393,2022-10-20,5,2,1,CERRADO,Dijo día frente régimen era suerte aire defensa.
394,2020-11-06,1,3,5,ABIERTO,Todo zonas enfermedad hombre medios constitución ver pequeño muchos acuerdo.
395,2022-04-18,7,7,1,CERRADO,Cosas parece esto voy concepto aun cuadro vuelta bueno para resto.
396,2024-05-09,7,5,3,EN PROCESO,Dijo espera edad humano aún los momentos distintas tenido contenido haya.
397,2021-04-19,2,2,4,CERRADO,Realizar piel salir secretario cultural teatro domingo están junio nosotros.
398,2021-08-14,2,2,2,CERRADO,Acuerdo mal cual socialista llama mejor final primer prensa autoridades comunidad dejar.
399,2022-10-30,6,1,5,CERRADO,Conciencia carácter haber llama personal estamos evitar teoría partidos ambos especie político.
400,2023-05-14,4,3,5,CERRADO,Carne derecho considera mantener ahí junio creo madre temas importante.
401,2023-05-13,2,7,4,CERRADO,Sólo quedó hechos encontrar plaza española consecuencia alrededor.
402,2024-04-08,1,1,4,EN PROCESO,Llegó segundo compañía zonas producto menor investigación allá en tarde oposición.
403,2022-10-15,2,1,3,EN PROCESO,Visto vino siendo pronto luego solamente pudo proyectos nuestra.
404,2021-07-06,5,3,2,EN PROCESO,Tenían proceso análisis nuestro dónde dado siguiente es primero música.
405,2021-11-03,5,7,3,EN PROCESO,Como fútbol presencia materia gracias visto cabeza.
406,2021-12-27,4,2,2,CERRADO,Ejemplo precios cabeza términos política algún costa posición parís grande pueda teatro.
407,2024-05-31,4,7,4,EN PROCESO,Nada parís viejo hombre lado claro régimen.
408,2024-03-16,1,4,2,EN PROCESO,Trabajar parís psoe título título poner imagen comercio.
409,2022-07-05,5,6,3,EN PROCESO,Duda mercado felipe miguel ante zonas antonio voz nueva quería médico cierta carlos.
410,2024-03-04,4,2,4,ABIERTO,Incluso electoral largo p mil curso curso octubre armas.
411,2023-09-01,2,2,5,EN PROCESO,Esa cargo semanas importante podemos número.
412,2022-08-28,4,4,1,CERRADO,P administración pp además ocasiones nuevo tarde méxico casi pone tras dice.
413,2022-06-21,6,6,3,EN PROCESO,Fuentes especial imágenes principal ella personas apoyo solución todos mesa agua.
414,2024-06-01,3,4,1,ABIERTO,Acerca lópez administración negro les diversas interés cultura hecho derechos defensa.
415,2025-07-11,4,7,3,EN PROCESO,Felipe fútbol resulta rosa madre seis propuesta psoe tras diciembre papel algunas los.
416,2022-09-18,5,4,1,CERRADO,Mar jamás méxico mucha orden humana.
417,2023-07-01,5,3,1,CERRADO,Precisamente menos sigue dólares sistemas fueron región sobre corazón.
418,2024-07-30,2,7,2,CERRADO,Razones aquellas cerca aspecto líder vía muerto única.
419,2023-04-20,4,5,5,CERRADO,Volvió supuesto viene va menos mucho ni van julio ideas.
420,2021-04-04,2,1,2,CERRADO,Duda podría maría estado iglesia año noche ejército sabía económica efecto historia.
421,2023-03-24,6,4,4,ABIERTO,Victoria razones industria capaz tierra quería actividad la resultado pedro.
422,2025-04-12,6,7,2,ABIERTO,Estas r por nacional ayer parís presidente se allá señaló señaló hicieron acto.
423,2023-11-27,3,4,1,CERRADO,Tenido ninguna precios valor mucha españa voz guerra hacia.
424,2024-01-18,2,1,4,EN PROCESO,Mí campaña banco anterior martín visita acción diversas importantes términos calle paz evitar izquierda.
425,2020-10-27,6,3,4,CERRADO,Padre juan río color obstante ha diario experiencia acuerdo amigo uno.
426,2024-07-07,7,3,1,ABIERTO,No niveles tampoco revolución amigos profesional derecha.
427,2023-08-07,2,1,1,ABIERTO,Minutos centros educación que club pie tendrá tipo.
428,2021-10-06,2,3,5,CERRADO,Ciudad caso comisión juicio ahí dicen fuerte tenían siempre pequeño.
429,2025-02-03,2,7,5,EN PROCESO,Banco pesar llega carrera especialmente cuestión haber.
430,2021-12-15,1,2,4,ABIERTO,Imagen existen vía prensa población reunión después cuyo hombres buena.
431,2021-11-11,7,5,3,ABIERTO,Cinco grandes naturaleza casos origen hacía aparece ministerio vida.
432,2021-09-05,7,1,3,ABIERTO,Todo mucho película unidad escuela dan defensa hermano vio.
433,2023-04-23,6,5,1,EN PROCESO,Mucha como blanco lópez propia santa medios produce llegado humanos zonas nunca usted.
434,2021-12-03,6,2,5,EN PROCESO,Éxito te tiempos antonio principio escuela importante participación.
435,2023-02-21,2,1,4,ABIERTO,Zona lucha las corazón señor respuesta este estilo personas metros.
436,2021-10-28,1,3,5,CERRADO,Más acto anterior hija jamás asociación encuentran mantener carta.
437,2021-09-08,3,6,1,ABIERTO,Mil realizar principal victoria parece sí meses importantes mediante.
438,2022-11-13,1,1,2,EN PROCESO,Hace josé falta europea concepto defensa.
439,2022-04-08,3,6,2,CERRADO,Consejo encuentran político nunca hubiera muerte blanca centros.
440,2022-05-15,3,3,3,ABIERTO,Miembros éxito partes millones demasiado tiempos después.
441,2024-03-17,3,6,5,EN PROCESO,Programas obstante dos espacio hemos paso.
442,2024-09-27,2,2,1,CERRADO,Boca luis datos meses fiscal cámara tenido derecho siendo qué opinión e.
443,2025-06-08,6,6,2,CERRADO,Otra gran idea ni tipo hecho principales.
444,2022-10-01,1,3,5,EN PROCESO,Ambiente pensar tales problemas nuestras dónde.
445,2021-02-01,5,4,3,CERRADO,Propia común hombre qué policía tuvo hacen.
446,2022-11-10,5,6,1,EN PROCESO,México gente i rey han gonzález luis plaza deseo casos.
447,2023-12-18,4,7,2,EN PROCESO,Memoria llamado están gracias productos primeros grupo esas pesetas europa calidad sigue.
448,2023-08-08,6,3,3,EN PROCESO,Cambios actividades era aquí niño maría están habían popular.
449,2022-09-21,3,2,5,CERRADO,Amor control experiencia través capaz serie fuerzas.
450,2023-02-15,3,5,5,CERRADO,Pudo tu realidad llegó caso aspecto.
451,2021-02-26,4,3,1,CERRADO,Torno reforma pesar donde partidos sé crecimiento hora tu cara hizo texto fuego.
452,2022-01-17,3,5,3,ABIERTO,Atrás humana padre garcía cambios frente fútbol don.
453,2022-08-06,1,5,1,EN PROCESO,Puntos pudo noviembre lejos carta voy puede sería lo sin luego sería.
454,2025-01-11,3,3,1,ABIERTO,Era jorge decía debe sala hecho función asunto estructura música nos.
